Product Id,Description,Sum of Quantity,Sum of Total Cost Price,Sum of Total Selling Price,Profit Rupees,Profit %,Weekday/Weekend/Holiday
21519,GIN & TONIC DIET GREETING CARD,53,1071.9357,1336.9357,265,24.72163209,Holiday
21520,BOOZE & WOMEN GREETING CARD,284,5132.6828,6552.6828,1420,27.66584368,Weekday
21520,BOOZE & WOMEN GREETING CARD,49,905.7177,1150.7177,245,27.05037121,Holiday
21520,BOOZE & WOMEN GREETING CARD,132,2468.4624,3128.4624,660,26.73729201,Weekend
21523,DOORMAT FANCY FONT HOME SWEET HOME,42,15878.1398,16088.1398,210,1.322573064,Holiday
21523,DOORMAT FANCY FONT HOME SWEET HOME,209,93454.6103,94499.6103,1045,1.118189886,Weekend
21523,DOORMAT FANCY FONT HOME SWEET HOME,699,313061.9075,316556.9075,3495,1.11639261,Weekday
21524,DOORMAT SPOTTY HOME SWEET HOME,22,9249.0976,9359.0976,110,1.189305214,Holiday
21524,DOORMAT SPOTTY HOME SWEET HOME,242,102560.5282,103770.5282,1210,1.179791116,Weekend
21524,DOORMAT SPOTTY HOME SWEET HOME,553,239165.044,241930.044,2765,1.156105405,Weekday
21527,RED RETROSPOT TRADITIONAL TEAPOT,24,9672.876,9792.876,120,1.240582429,Holiday
21527,RED RETROSPOT TRADITIONAL TEAPOT,44,18592.3996,18812.3996,220,1.183279215,Weekend
21527,RED RETROSPOT TRADITIONAL TEAPOT,118,54229.293,54819.293,590,1.087972878,Weekday
21528,DAIRY MAID TRADITIONAL TEAPOT,62,24348.5494,24658.5494,310,1.273176463,Weekend
21528,DAIRY MAID TRADITIONAL TEAPOT,122,48088.1978,48698.1978,610,1.268502518,Weekday
21530,DAIRY MAID TOASTRACK,504,24087.266,26607.266,2520,10.46195944,Weekday
21530,DAIRY MAID TOASTRACK,157,9065.3845,9850.3845,785,8.659312796,Weekend
21530,DAIRY MAID TOASTRACK,2,194.8398,204.8398,10,5.13242161,Holiday
21531,RED RETROSPOT SUGAR JAM BOWL,126,14305.779,14935.779,630,4.40381471,Holiday
21531,RED RETROSPOT SUGAR JAM BOWL,750,94891.0528,98621.0528,3730,3.930823708,Weekday
21531,RED RETROSPOT SUGAR JAM BOWL,221,30341.1955,31446.1955,1105,3.641913187,Weekend
21533,RETROSPOT LARGE MILK JUG,559,145282.8151,148077.8151,2795,1.923833867,Weekday
21533,RETROSPOT LARGE MILK JUG,17,4523.8955,4608.8955,85,1.878911659,Holiday
21533,RETROSPOT LARGE MILK JUG,201,56510.6201,57515.6201,1005,1.778426778,Weekend
21534,DAIRY MAID LARGE MILK JUG,91,24961.0185,25416.0185,455,1.822842285,Weekend
21534,DAIRY MAID LARGE MILK JUG,199,55351.2806,56346.2806,995,1.79760972,Weekday
21534,DAIRY MAID LARGE MILK JUG,3,1084.2339,1099.2339,15,1.383465321,Holiday
21535,RED RETROSPOT SMALL MILK JUG,973,125555.5148,130420.5148,4865,3.874780019,Weekday
21535,RED RETROSPOT SMALL MILK JUG,21,2827.9335,2932.9335,105,3.712958597,Holiday
21535,RED RETROSPOT SMALL MILK JUG,247,33872.57,35107.57,1235,3.646018002,Weekend
21537,RED RETROSPOT PUDDING BOWL,239,53175.7267,54370.7267,1195,2.24726595,Weekday
21537,RED RETROSPOT PUDDING BOWL,70,15889.305,16239.305,350,2.202739516,Weekend
21537,RED RETROSPOT PUDDING BOWL,4,911.09,931.09,20,2.195172815,Holiday
21538,DAIRY MAID  PUDDING BOWL,4,801.55,821.55,20,2.495165617,Weekday
21538,DAIRY MAID  PUDDING BOWL,1,200.3875,205.3875,5,2.495165617,Holiday
21539,RED RETROSPOT BUTTER DISH,525,136576.6654,139171.6654,2595,1.900031746,Weekday
21539,RED RETROSPOT BUTTER DISH,16,4257.784,4337.784,80,1.878911659,Holiday
21539,RED RETROSPOT BUTTER DISH,179,48997.7315,49892.7315,895,1.826615177,Weekend
21544,SKULLS  WATER TRANSFER TATTOOS,493,19457.2402,21922.2402,2465,12.66880593,Weekend
21544,SKULLS  WATER TRANSFER TATTOOS,16,664.872,744.872,80,12.0323912,Holiday
21544,SKULLS  WATER TRANSFER TATTOOS,1081,46859.2725,52264.2725,5405,11.53453673,Weekday
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,6,939.429,969.429,30,3.1934292,Holiday
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,53,8771.5023,9036.5023,265,3.021147244,Weekday
21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,3,631.8337,646.8337,15,2.37404241,Weekend
21555,CERAMIC STRAWBERRY TRINKET TRAY,41,5433.0238,5638.0238,205,3.773221093,Weekend
21555,CERAMIC STRAWBERRY TRINKET TRAY,81,10975.1106,11380.1106,405,3.690167824,Weekday
21555,CERAMIC STRAWBERRY TRINKET TRAY,2,401.8704,411.8704,10,2.488364408,Holiday
21556,CERAMIC STRAWBERRY MONEY BOX,799,102539.788,106494.788,3955,3.857039377,Weekday
21556,CERAMIC STRAWBERRY MONEY BOX,13,1888.0982,1953.0982,65,3.44261755,Holiday
21556,CERAMIC STRAWBERRY MONEY BOX,112,18067.8247,18627.8247,560,3.09943233,Weekend
21557,SET OF 6 FUNKY BEAKERS,16,2657.9523,2737.9523,80,3.009835805,Holiday
21557,SET OF 6 FUNKY BEAKERS,95,17921.6953,18396.6953,475,2.650418903,Weekend
21557,SET OF 6 FUNKY BEAKERS,238,46430.8719,47620.8719,1190,2.562949932,Weekday
21558,SKULL LUNCH BOX WITH CUTLERY,8,1077.308,1117.308,40,3.712958597,Holiday
21558,SKULL LUNCH BOX WITH CUTLERY,940,128825.9738,133525.9738,4700,3.6483326,Weekday
21558,SKULL LUNCH BOX WITH CUTLERY,325,45729.6897,47354.6897,1625,3.553490108,Weekend
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,652,82201.0586,85451.0586,3250,3.953720372,Weekend
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1172,154958.9602,160818.9602,5860,3.781646439,Weekday
21559,STRAWBERRY LUNCH BOX WITH CUTLERY,23,3647.1513,3762.1513,115,3.153145854,Holiday
21561,DINOSAUR LUNCH BOX WITH CUTLERY,702,89686.7734,93186.7734,3500,3.90247064,Weekday
21561,DINOSAUR LUNCH BOX WITH CUTLERY,2,269.327,279.327,10,3.712958597,Holiday
21561,DINOSAUR LUNCH BOX WITH CUTLERY,186,25152.5694,26082.5694,930,3.69743538,Weekend
21562,HAWAIIAN GRASS SKIRT,287,16864.2047,18299.2047,1435,8.509147188,Weekday
21562,HAWAIIAN GRASS SKIRT,36,2284.65,2464.65,180,7.878668505,Weekend
21563,RED HEART SHAPE LOVE BUCKET,29,1508.5063,1653.5063,145,9.612157404,Holiday
21563,RED HEART SHAPE LOVE BUCKET,489,36993.2339,39438.2339,2445,6.609316738,Weekend
21563,RED HEART SHAPE LOVE BUCKET,583,75051.7381,77966.7381,2915,3.883987332,Weekday
21564,PINK  HEART SHAPE LOVE BUCKET,392,24734.898,26694.898,1960,7.924027016,Weekend
21564,PINK  HEART SHAPE LOVE BUCKET,38,2755.5306,2945.5306,190,6.895223737,Holiday
21564,PINK  HEART SHAPE LOVE BUCKET,485,56938.5599,59363.5599,2425,4.258976701,Weekday
21576,LETS GO SHOPPING COTTON TOTE BAG,157,19062.5526,19847.5526,785,4.118021424,Weekday
21576,LETS GO SHOPPING COTTON TOTE BAG,71,8636.0432,8991.0432,355,4.110678835,Weekend
21576,LETS GO SHOPPING COTTON TOTE BAG,7,976.0542,1011.0542,35,3.585866441,Holiday
21577,SAVE THE PLANET COTTON TOTE BAG,413,49972.5247,52037.5247,2065,4.132270708,Weekday
21577,SAVE THE PLANET COTTON TOTE BAG,149,19128.8422,19873.8422,745,3.894642405,Weekend
21577,SAVE THE PLANET COTTON TOTE BAG,4,929.1641,949.1641,20,2.152472314,Holiday
21578,WOODLAND DESIGN  COTTON TOTE BAG,427,48786.8598,50921.8598,2135,4.376178358,Weekday
21578,WOODLAND DESIGN  COTTON TOTE BAG,9,1064.0925,1109.0925,45,4.228955659,Holiday
21578,WOODLAND DESIGN  COTTON TOTE BAG,124,15412.2744,16032.2744,620,4.022767723,Weekend
21579,LOLITA  DESIGN  COTTON TOTE BAG,20,2364.65,2464.65,100,4.228955659,Holiday
21579,LOLITA  DESIGN  COTTON TOTE BAG,114,13670.2,14240.2,570,4.169653699,Weekday
21579,LOLITA  DESIGN  COTTON TOTE BAG,43,5495.3202,5710.3202,215,3.91241988,Weekend
21580,RABBIT  DESIGN  COTTON TOTE BAG,106,12454.8716,12984.8716,530,4.255363018,Weekday
21580,RABBIT  DESIGN  COTTON TOTE BAG,55,8275.1447,8550.1447,275,3.323204729,Weekend
21581,SKULLS  DESIGN  COTTON TOTE BAG,185,22208.7526,23133.7526,925,4.165024559,Weekday
21581,SKULLS  DESIGN  COTTON TOTE BAG,67,8601.2732,8936.2732,335,3.89477223,Weekend
21581,SKULLS  DESIGN  COTTON TOTE BAG,1,272.1362,277.1362,5,1.837315286,Holiday
21584,RETROSPOT SMALL TUBE MATCHES,259,21891.8795,23186.8795,1295,5.915435447,Weekend
21584,RETROSPOT SMALL TUBE MATCHES,548,46783.034,49523.034,2740,5.856824079,Weekday
21584,RETROSPOT SMALL TUBE MATCHES,18,1536.669,1626.669,90,5.856824079,Holiday
21586,KINGS CHOICE GIANT TUBE MATCHES,303,35775.1545,37290.1545,1515,4.23478255,Weekend
21586,KINGS CHOICE GIANT TUBE MATCHES,396,48890.376,50870.376,1980,4.04987681,Weekday
21586,KINGS CHOICE GIANT TUBE MATCHES,5,673.3175,698.3175,25,3.712958597,Holiday
21587,COSY HOUR GIANT TUBE MATCHES,127,15919.2325,16554.2325,634.999999999998,3.988885771,Weekday
21587,COSY HOUR GIANT TUBE MATCHES,24,3231.924,3351.924,120,3.712958597,Weekend
21587,COSY HOUR GIANT TUBE MATCHES,15,2019.9525,2094.9525,74.9999999999998,3.712958597,Holiday
21588,RETROSPOT GIANT TUBE MATCHES,849,103090.5075,107335.5075,4245,4.117740908,Weekday
21588,RETROSPOT GIANT TUBE MATCHES,119,15729.1985,16324.1985,595,3.782773801,Weekend
21588,RETROSPOT GIANT TUBE MATCHES,22,2962.597,3072.597,110,3.712958597,Holiday
21591,COSY HOUR CIGAR BOX MATCHES,314,18428.7178,19998.7178,1570,8.519312179,Weekend
21591,COSY HOUR CIGAR BOX MATCHES,521,33063.9625,35668.9625,2605,7.878668505,Weekday
21591,COSY HOUR CIGAR BOX MATCHES,36,2284.65,2464.65,180,7.878668505,Holiday
21592,RETROSPOT CIGAR BOX MATCHES,32,900.3472,1060.3472,160,17.77092215,Holiday
21592,RETROSPOT CIGAR BOX MATCHES,1008,59513.0174,64553.0174,5040,8.468735447,Weekday
21592,RETROSPOT CIGAR BOX MATCHES,287,17648.5111,19083.5111,1435,8.130997521,Weekend
21594,Dr. Jam's Arouzer Stress Ball,1,221.2001,226.2001,5,2.260396808,Weekend
21594,Dr. Jam's Arouzer Stress Ball,1,225.5817,230.5817,5,2.216491852,Weekday
21595,Dad's Cab Electronic Meter,2,917.8038,927.8038,10,1.089557485,Weekday
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,291,40459.9333,41914.9333,1455,3.596150268,Weekend
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,427,62967.3605,65102.3605,2135,3.390645539,Weekday
21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,7,1096.0005,1131.0005,35,3.1934292,Holiday
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,167,25569.0693,26404.0693,835,3.265664425,Weekday
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,42,6576.003,6786.003,210,3.1934292,Weekend
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,3,469.7145,484.7145,15,3.1934292,Holiday
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,10,1565.715,1615.715,50,3.1934292,Weekday
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,29,4696.1203,4841.1203,145,3.087655144,Weekend
21615,4 LAVENDER BOTANICAL DINNER CANDLES,328,23622.1148,25262.1148,1640,6.942646812,Weekend
21615,4 LAVENDER BOTANICAL DINNER CANDLES,318,27639.6536,29229.6536,1590,5.752604656,Weekday
21615,4 LAVENDER BOTANICAL DINNER CANDLES,18,1963.875,2053.875,90,4.582776399,Holiday
21616,4 PEAR BOTANICAL DINNER CANDLES,154,13186.4914,13956.4914,770,5.839309158,Weekend
21616,4 PEAR BOTANICAL DINNER CANDLES,347,30060.0804,31795.0804,1735,5.771774316,Weekday
21616,4 PEAR BOTANICAL DINNER CANDLES,7,1377.5183,1412.5183,35,2.540801091,Holiday
21617,4 LILY  BOTANICAL DINNER CANDLES,118,10666.8781,11256.8781,590,5.531140362,Weekend
21617,4 LILY  BOTANICAL DINNER CANDLES,307,32136.5006,33671.5006,1535,4.776500152,Weekday
21617,4 LILY  BOTANICAL DINNER CANDLES,1,200.3875,205.3875,5,2.495165617,Holiday
21618,4 WILDFLOWER BOTANICAL CANDLES,252,26684.7494,27944.7494,1260,4.721798137,Weekday
21618,4 WILDFLOWER BOTANICAL CANDLES,54,5790.8482,6060.8482,270,4.662529403,Weekend
21618,4 WILDFLOWER BOTANICAL CANDLES,1,200.3875,205.3875,5,2.495165617,Holiday
21619,4 VANILLA BOTANICAL CANDLES,13,936.7433,1001.7433,65,6.938934071,Holiday
21619,4 VANILLA BOTANICAL CANDLES,307,23468.0527,25003.0527,1535,6.540806856,Weekend
21619,4 VANILLA BOTANICAL CANDLES,386,33372.5512,35302.5512,1930,5.783195862,Weekday
21620,SET OF 4 ROSE BOTANICAL CANDLES,141,12059.6962,12764.6962,705,5.845918407,Weekend
21620,SET OF 4 ROSE BOTANICAL CANDLES,359,32999.8333,34794.8333,1795,5.439421417,Weekday
21620,SET OF 4 ROSE BOTANICAL CANDLES,14,1349.0907,1419.0907,70,5.188680049,Holiday
21621,VINTAGE UNION JACK BUNTING,6,2763.27,2793.27,30,1.085670239,Holiday
21621,VINTAGE UNION JACK BUNTING,1327,645063.9191,651698.9191,6635,1.028580239,Weekday
21621,VINTAGE UNION JACK BUNTING,235,114331.6438,115506.6438,1175,1.02771198,Weekend
21622,VINTAGE UNION JACK CUSHION COVER,17,4523.8955,4608.8955,85,1.878911659,Holiday
21622,VINTAGE UNION JACK CUSHION COVER,232,63619.7652,64779.7652,1160,1.823332727,Weekday
21622,VINTAGE UNION JACK CUSHION COVER,61,18532.0461,18837.0461,305,1.645797762,Weekend
21623,VINTAGE UNION JACK MEMOBOARD,759,288794.5555,292589.5555,3795,1.314082945,Weekend
21623,VINTAGE UNION JACK MEMOBOARD,601,252193.6242,255198.6242,3005,1.191544794,Weekday
21623,VINTAGE UNION JACK MEMOBOARD,60,28109.199,28409.199,300,1.067266271,Holiday
21624,VINTAGE UNION JACK DOORSTOP,48,14631.1504,14871.1504,240,1.640335814,Weekend
21624,VINTAGE UNION JACK DOORSTOP,12,3850.578,3910.578,60,1.558207625,Holiday
21624,VINTAGE UNION JACK DOORSTOP,132,44884.5412,45544.5412,660,1.470439448,Weekday
21625,VINTAGE UNION JACK APRON,237,88173.8981,89358.8981,1185.00000000009,1.343935139,Weekday
21625,VINTAGE UNION JACK APRON,83,35627.4939,36042.4939,415,1.164830738,Weekend
21625,VINTAGE UNION JACK APRON,6,3073.2682,3103.2682,30,0.976159516,Holiday
21626,VINTAGE UNION JACK PENNANT,5,509.0075,534.0075,25.0000000000001,4.911518985,Holiday
21626,VINTAGE UNION JACK PENNANT,171,17727.9133,18582.9133,855,4.822902648,Weekend
21626,VINTAGE UNION JACK PENNANT,386,40605.4774,42535.4774,1930,4.753053341,Weekday
21627,ELEPHANT CARNIVAL POUFFE,3,2441.4345,2456.4345,15,0.614392891,Holiday
21627,ELEPHANT CARNIVAL POUFFE,40,45081.6452,45281.6452,200,0.443639532,Weekday
21627,ELEPHANT CARNIVAL POUFFE,17,20099.3881,20184.3881,85,0.422898446,Weekend
21628,TRIANGULAR POUFFE VINTAGE,2,1627.623,1637.623,10,0.614392891,Holiday
21628,TRIANGULAR POUFFE VINTAGE,40,39587.1188,39787.1188,200,0.505214843,Weekday
21628,TRIANGULAR POUFFE VINTAGE,17,17280.9239,17365.9239,85,0.49187185,Weekend
21629,SQUARE FLOOR CUSHION VINTAGE RED,2,860.843,870.843,10,1.161652009,Holiday
21629,SQUARE FLOOR CUSHION VINTAGE RED,26,12579.9262,12709.9262,130,1.03339239,Weekend
21629,SQUARE FLOOR CUSHION VINTAGE RED,41,21292.7727,21497.7727,205,0.962767991,Weekday
21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,970.383,980.383,10,1.030520939,Holiday
21630,FLOOR CUSHION ELEPHANT CARNIVAL,12,6005.2298,6065.2298,60,0.999129126,Weekend
21630,FLOOR CUSHION ELEPHANT CARNIVAL,50,29585.9575,29835.9575,250,0.844995468,Weekday
21631,HIPPY CHIC DECORATIVE PARASOL,51,15858.8817,16113.8817,255,1.607931788,Weekday
21631,HIPPY CHIC DECORATIVE PARASOL,49,17074.9171,17319.9171,245,1.434853233,Weekend
21632,VINTAGE PINK DECORATIVE PARASOL,20,6167.8788,6267.8788,100,1.621302935,Weekend
21632,VINTAGE PINK DECORATIVE PARASOL,25,9414.2909,9539.2909,125,1.327768616,Weekday
21633,SUNFLOWER DECORATIVE PARASOL,71,25792.198,26147.198,355,1.376385215,Weekday
21633,SUNFLOWER DECORATIVE PARASOL,1,693.3175,698.3175,5,0.721170315,Holiday
21633,SUNFLOWER DECORATIVE PARASOL,21,14695.4971,14800.4971,105,0.714504581,Weekend
21634,ASSORTED MINI MADRAS NOTEBOOK,97,1703.0615,2188.0615,485,28.47812601,Weekend
21634,ASSORTED MINI MADRAS NOTEBOOK,782,18113.017,22023.017,3910,21.58668542,Weekday
21635,MADRAS NOTEBOOK LARGE,244,17331.1467,18551.1467,1220,7.039349566,Weekday
21635,MADRAS NOTEBOOK LARGE,15,1088.8625,1163.8625,75,6.887922029,Weekend
21636,MADRAS NOTEBOOK MEDIUM,168,6291.6017,7131.6017,840,13.35113124,Weekend
21636,MADRAS NOTEBOOK MEDIUM,640,23976.874,27176.874,3200,13.3461935,Weekday
21637,ASSORTED SANSKRIT MINI NOTEBOOK,109,6917.4125,7462.4125,545,7.878668505,Weekday
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2,220.034,230.034,10,4.544752175,Holiday
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,163,18719.8159,19534.8159,815,4.353675294,Weekday
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,68,8054.5979,8394.5979,340.000000000001,4.221191476,Weekend
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,504,23381.8284,25901.8284,2520,10.77760027,Weekday
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,80,4265.8563,4665.8563,400,9.376780929,Weekend
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,3,257.7546,272.7546,15,5.81948877,Holiday
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,49,608.3166,853.3166,245,40.27508044,Holiday
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,949,14911.4053,19656.4053,4745,31.82127978,Weekday
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,68,2041.9473,2381.9473,340,16.65077252,Weekend
21642,ASSORTED TUTTI FRUTTI PEN,1584,21321.1553,29241.1553,7920,37.14620474,Weekday
21642,ASSORTED TUTTI FRUTTI PEN,548,8213.4523,10953.4523,2740,33.35990641,Weekend
21642,ASSORTED TUTTI FRUTTI PEN,4,135.5468,155.5468,20,14.75505139,Holiday
21643,ASSORTED TUTTI FRUTTI MIRROR,355,23628.4214,25403.4214,1775,7.512139596,Weekday
21643,ASSORTED TUTTI FRUTTI MIRROR,150,10460.8713,11210.8713,750,7.169574871,Weekend
21643,ASSORTED TUTTI FRUTTI MIRROR,5,662.3635,687.3635,25,3.774362567,Holiday
21644,ASSORTED TUTTI FRUTTI HEART BOX,155,9836.6875,10611.6875,775,7.878668505,Weekday
21644,ASSORTED TUTTI FRUTTI HEART BOX,65,4125.0625,4450.0625,325,7.878668505,Weekend
21645,ASSORTED TUTTI FRUTTI ROUND BOX,24,2048.892,2168.892,120,5.856824079,Weekday
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,64,7041.088,7361.088,320,4.544752175,Weekday
21647,ASSORTED TUTTI FRUTTI LARGE PURSE,26,2860.442,2990.442,130,4.544752175,Weekend
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,444,29307.2551,31527.2551,2220,7.574916151,Weekday
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,181,12698.7726,13603.7726,905,7.126673014,Weekend
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,9,1192.2543,1237.2543,45,3.774362567,Holiday
21650,ASSORTED TUTTI FRUTTI BRACELET,821,6311.7063,10416.7063,4105,65.03788049,Weekend
21650,ASSORTED TUTTI FRUTTI BRACELET,1059,12915.4773,18210.4773,5295,40.99732342,Weekday
21650,ASSORTED TUTTI FRUTTI BRACELET,89,1122.5174,1567.5174,445,39.64303805,Holiday
21651,HANGING GLASS ETCHED TEALIGHT,65,5154.7385,5479.7385,325,6.304878511,Weekday
21651,HANGING GLASS ETCHED TEALIGHT,38,3037.0484,3227.0484,190,6.256074154,Weekend
21651,HANGING GLASS ETCHED TEALIGHT,12,1024.446,1084.446,60,5.856824079,Holiday
21654,RIDGED GLASS FINGER BOWL,302,6576.2428,8086.2428,1510,22.96143932,Weekend
21654,RIDGED GLASS FINGER BOWL,551,13708.3143,16463.3143,2755,20.09729234,Weekday
21654,RIDGED GLASS FINGER BOWL,6,446.499,476.499,30,6.71894002,Holiday
21655,HANGING RIDGE GLASS T-LIGHT HOLDER,36,3152.2068,3332.2068,180,5.710285252,Weekday
21656,RIDGED GLASS POSY VASE,135,13443.6106,14118.6106,675,5.020972565,Weekday
21656,RIDGED GLASS POSY VASE,24,2959.1694,3079.1694,120,4.055191974,Weekend
21657,MILK BOTTLE WITH GLASS STOPPER,5,1878.2575,1903.2575,25,1.331020906,Weekend
21657,MILK BOTTLE WITH GLASS STOPPER,19,7547.0581,7642.0581,95,1.258768632,Weekday
21657,MILK BOTTLE WITH GLASS STOPPER,3,1536.6341,1551.6341,15,0.976159516,Holiday
21658,GLASS  BEURRE DISH,139,29721.5195,30416.5195,695,2.338373043,Weekend
21658,GLASS  BEURRE DISH,39,8991.5721,9186.5721,195,2.168697507,Holiday
21658,GLASS  BEURRE DISH,322,75025.2794,76635.2794,1610,2.145943358,Weekday
21661,VINTAGE GLASS TEA CADDY,2,641.763,651.763,10,1.558207625,Weekday
21661,VINTAGE GLASS TEA CADDY,1,320.8815,325.8815,5,1.558207625,Weekend
21662,VINTAGE GLASS COFFEE CADDY,62,19850.837,20160.837,310,1.561646998,Weekend
21662,VINTAGE GLASS COFFEE CADDY,1,320.8815,325.8815,5,1.558207625,Holiday
21662,VINTAGE GLASS COFFEE CADDY,22,9276.4826,9386.4826,110,1.185794279,Weekday
21664,RIDGED GLASS STORAGE JAR CREAM LID,66,12279.1494,12609.1494,330,2.687482571,Weekend
21664,RIDGED GLASS STORAGE JAR CREAM LID,26,5210.075,5340.075,130,2.495165617,Weekday
21664,RIDGED GLASS STORAGE JAR CREAM LID,2,400.775,410.775,10,2.495165617,Holiday
21666,RIDGED GLASS T-LIGHT HOLDER,46,1407.623,1637.623,230,16.33960229,Weekend
21666,RIDGED GLASS T-LIGHT HOLDER,12,367.206,427.206,60,16.33960229,Holiday
21666,RIDGED GLASS T-LIGHT HOLDER,330,10958.6017,12608.6017,1650,15.05666549,Weekday
21667,GLASS CAKE COVER AND PLATE,2,1627.623,1637.623,10,0.614392891,Weekday
21667,GLASS CAKE COVER AND PLATE,2,1627.623,1637.623,10,0.614392891,Weekend
21668,RED STRIPE CERAMIC DRAWER KNOB,2469,171879.372,184224.372,12345,7.182362756,Weekday
21668,RED STRIPE CERAMIC DRAWER KNOB,34,2456.7692,2626.7692,170,6.919656922,Holiday
21668,RED STRIPE CERAMIC DRAWER KNOB,771,56617.1047,60472.1047,3855,6.808896393,Weekend
21669,BLUE STRIPE CERAMIC DRAWER KNOB,60,3939.198,4239.198,300,7.615763412,Holiday
21669,BLUE STRIPE CERAMIC DRAWER KNOB,2405,162325.9841,174350.9841,12025,7.407932911,Weekday
21669,BLUE STRIPE CERAMIC DRAWER KNOB,567,43716.7615,46551.7615,2835,6.48492684,Weekend
21670,BLUE SPOT CERAMIC DRAWER KNOB,131,8368.3575,9023.3575,655,7.827103467,Holiday
21670,BLUE SPOT CERAMIC DRAWER KNOB,638,47914.7916,51104.7916,3190,6.65765183,Weekend
21670,BLUE SPOT CERAMIC DRAWER KNOB,1725,132706.2465,141331.2465,8625,6.499317272,Weekday
21671,RED SPOT CERAMIC DRAWER KNOB,120,7615.5,8215.5,600,7.878668505,Holiday
21671,RED SPOT CERAMIC DRAWER KNOB,2016,145528.1424,155608.1424,10080,6.926495339,Weekday
21671,RED SPOT CERAMIC DRAWER KNOB,599,45585.4423,48580.4423,2995,6.57007994,Weekend
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,119,7780.9761,8375.9761,595,7.646855515,Holiday
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2195,153046.3621,164021.3621,10975,7.171029647,Weekday
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,658,48280.8843,51570.8843,3290,6.814291096,Weekend
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,130,8293.941,8943.941,650,7.837046345,Holiday
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,1927,140196.5505,149831.5505,9635,6.872494341,Weekday
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,605,44191.1216,47216.1216,3025,6.845266403,Weekend
21675,BUTTERFLIES STICKERS,124,5386.6259,6006.6259,620,11.5099881,Weekend
21675,BUTTERFLIES STICKERS,13,584.5722,649.5722,65,11.11924241,Holiday
21675,BUTTERFLIES STICKERS,393,17734.1259,19699.1259,1965,11.08033185,Weekday
21676,FLOWERS  STICKERS,7,290.8815,325.8815,35,12.0323912,Holiday
21676,FLOWERS  STICKERS,155,7394.4932,8169.4932,775,10.48077237,Weekday
21676,FLOWERS  STICKERS,60,2936.907,3236.907,300,10.21482805,Weekend
21677,HEARTS  STICKERS,245,10582.8643,11807.8643,1225,11.57531615,Weekend
21677,HEARTS  STICKERS,452,19639.7845,21899.7845,2260,11.50725457,Weekday
21677,HEARTS  STICKERS,7,335.2452,370.2452,35,10.44011965,Holiday
21678,PAISLEY PATTERN  STICKERS,6,249.327,279.327,30,12.0323912,Holiday
21678,PAISLEY PATTERN  STICKERS,85,3727.6614,4152.6614,425,11.40125012,Weekday
21678,PAISLEY PATTERN  STICKERS,26,1196.5294,1326.5294,130,10.86475602,Weekend
21679,SKULLS  STICKERS,12,498.654,558.654,60,12.0323912,Holiday
21679,SKULLS  STICKERS,327,13844.6451,15479.6451,1635,11.80962017,Weekend
21679,SKULLS  STICKERS,561,25502.3268,28307.3268,2805,10.99899637,Weekday
21680,WOODLAND  STICKERS,544,24105.7983,26825.7983,2720,11.2835923,Weekday
21680,WOODLAND  STICKERS,202,9036.4611,10046.4611,1010,11.17694182,Weekend
21680,WOODLAND  STICKERS,8,376.7997,416.7997,40,10.6157197,Holiday
21681,GIANT MEDINA STAMPED METAL BOWL,1,539.9615,544.9615,5,0.925991946,Weekday
